STATE CLIMATE OFFICE OF NORTH CAROLINA,
12/27/2019 21:53,
12/27/2019 22:53,
12/27/2019 23:53,
12/28/2019 0:53,
12/28/2019 1:53,
12/28/2019 2:53,
12/28/2019 3:53,
12/28/2019 4:53,
12/28/2019 5:53,
12/28/2019 6:53,
12/28/2019 7:53,
12/28/2019 8:53,
12/28/2019 9:53,
12/28/2019 10:53,
12/28/2019 11:53,
12/28/2019 12:53,
12/28/2019 13:53,
12/28/2019 14:53,
12/28/2019 15:53,
12/28/2019 16:53,
12/28/2019 17:53,
12/28/2019 18:53,
12/28/2019 19:53,
12/28/2019 20:53,
12/28/2019 21:53,
12/28/2019 22:53,
12/28/2019 23:53,
12/29/2019 0:53,
12/29/2019 1:53,
12/29/2019 2:53,
12/29/2019 3:53,
12/29/2019 4:53,
12/29/2019 5:53,
12/29/2019 6:53,
12/29/2019 7:53,
12/29/2019 8:53,0.0001
12/29/2019 9:53,
12/29/2019 10:53,
12/29/2019 11:53,
12/29/2019 12:53,
12/29/2019 13:53,
12/29/2019 14:53,
12/29/2019 15:53,
12/29/2019 16:53,
12/29/2019 17:53,0.01
12/29/2019 18:53,0.04
12/29/2019 19:53,0.0001
12/29/2019 20:53,0.0001
12/29/2019 21:53,0.0001
12/29/2019 22:53,0.01
12/29/2019 23:53,0.0001
12/30/2019 0:53,0.02
12/30/2019 1:53,
12/30/2019 2:53,
12/30/2019 3:53,
12/30/2019 4:53,
12/30/2019 5:53,
12/30/2019 6:53,0.0001
12/30/2019 7:53,
12/30/2019 8:53,
12/30/2019 9:53,
12/30/2019 10:53,
12/30/2019 11:53,
12/30/2019 12:53,
12/30/2019 13:53,
12/30/2019 14:53,
12/30/2019 15:53,
12/30/2019 16:53,
12/30/2019 17:53,
12/30/2019 18:53,
12/30/2019 19:53,
12/30/2019 20:53,
12/30/2019 21:53,
12/30/2019 22:53,
12/30/2019 23:53,
12/31/2019 0:53,
12/31/2019 1:53,
12/31/2019 2:53,
12/31/2019 3:53,
12/31/2019 4:53,
12/31/2019 5:53,
12/31/2019 6:53,
12/31/2019 7:53,
12/31/2019 8:53,
12/31/2019 9:53,
12/31/2019 10:53,
12/31/2019 11:53,
12/31/2019 12:53,
12/31/2019 13:53,
12/31/2019 14:53,
12/31/2019 15:53,
12/31/2019 16:53,
12/31/2019 17:53,
12/31/2019 18:53,
12/31/2019 19:53,
12/31/2019 20:53,
12/31/2019 21:53,
12/31/2019 22:53,
12/31/2019 23:53,
1/1/2020 0:53,
1/1/2020 1:53,
1/1/2020 2:53,
1/1/2020 3:53,
1/1/2020 4:53,
1/1/2020 5:53,
1/1/2020 6:53,
1/1/2020 7:53,
1/1/2020 8:53,
1/1/2020 9:53,
1/1/2020 10:53,
1/1/2020 11:53,
1/1/2020 12:53,
1/1/2020 13:53,
1/1/2020 14:53,
1/1/2020 15:53,
1/1/2020 16:53,
1/1/2020 17:53,
1/1/2020 18:53,
1/1/2020 19:53,
1/1/2020 20:53,
1/1/2020 21:53,
1/1/2020 22:53,
1/1/2020 23:53,
1/2/2020 0:53,
1/2/2020 1:53,
1/2/2020 2:53,
1/2/2020 3:53,
1/2/2020 4:53,
1/2/2020 5:53,
1/2/2020 6:53,
1/2/2020 7:53,
1/2/2020 8:53,
1/2/2020 9:53,
1/2/2020 10:53,
1/2/2020 11:53,
1/2/2020 12:53,
1/2/2020 13:53,
1/2/2020 14:53,
1/2/2020 15:53,
1/2/2020 16:53,
1/2/2020 17:53,0.0001
1/2/2020 18:53,
1/2/2020 19:53,
1/2/2020 20:53,
1/2/2020 21:53,
1/2/2020 22:53,0.0001
1/2/2020 23:53,0.0001
1/3/2020 0:53,0.03
1/3/2020 1:53,0.08
1/3/2020 2:53,
1/3/2020 3:53,0.01
1/3/2020 4:53,
1/3/2020 5:53,
1/3/2020 6:53,
1/3/2020 7:53,
1/3/2020 8:53,
1/3/2020 9:53,0.0001
1/3/2020 10:53,
1/3/2020 11:53,
1/3/2020 12:53,
1/3/2020 13:53,
1/3/2020 14:53,
1/3/2020 15:53,
1/3/2020 16:53,
1/3/2020 17:53,
1/3/2020 18:53,0.0001
1/3/2020 19:53,0.01
1/3/2020 20:53,0.04
1/3/2020 21:53,0.58
1/3/2020 22:53,0.03
1/3/2020 23:53,0.01
1/4/2020 0:53,0.05
1/4/2020 1:53,0.16
1/4/2020 2:53,0.03
1/4/2020 3:53,0.04
1/4/2020 4:53,0.05
1/4/2020 5:53,0.06
1/4/2020 6:53,0.01
1/4/2020 7:53,0.01
1/4/2020 8:53,0.02
1/4/2020 9:53,0.06
1/4/2020 10:53,0.07
1/4/2020 11:53,0.01
1/4/2020 12:53,
1/4/2020 13:53,
1/4/2020 14:53,
1/4/2020 15:53,
1/4/2020 16:53,
1/4/2020 17:53,
1/4/2020 18:53,0.0001
1/4/2020 19:53,
1/4/2020 20:53,
1/4/2020 21:53,0.01
1/4/2020 22:53,
1/4/2020 23:53,
1/5/2020 0:53,
1/5/2020 1:53,
1/5/2020 2:53,
1/5/2020 3:53,
1/5/2020 4:53,
1/5/2020 5:53,
1/5/2020 6:53,
1/5/2020 7:53,
1/5/2020 8:53,
1/5/2020 9:53,
1/5/2020 10:53,
1/5/2020 11:53,
1/5/2020 12:53,
1/5/2020 13:53,
1/5/2020 14:53,
1/5/2020 15:53,
1/5/2020 16:53,
1/5/2020 17:53,
1/5/2020 18:53,
1/5/2020 19:53,
1/5/2020 20:53,
1/5/2020 21:53,
1/5/2020 22:53,
1/5/2020 23:53,
1/6/2020 0:53,
1/6/2020 1:53,
1/6/2020 2:53,
1/6/2020 3:53,
1/6/2020 4:53,
1/6/2020 5:53,
1/6/2020 6:53,
1/6/2020 7:53,
1/6/2020 8:53,
1/6/2020 9:53,
1/6/2020 10:53,
1/6/2020 11:53,
1/6/2020 12:53,
1/6/2020 13:53,
1/6/2020 14:53,
1/6/2020 15:53,
1/6/2020 16:53,
1/6/2020 17:53,
1/6/2020 18:53,
1/6/2020 19:53,
1/6/2020 20:53,
1/6/2020 21:53,
1/6/2020 22:53,
1/6/2020 23:53,
1/7/2020 0:53,
1/7/2020 1:53,
1/7/2020 2:53,
1/7/2020 3:53,
1/7/2020 4:53,
1/7/2020 5:53,
1/7/2020 6:53,
1/7/2020 7:53,
1/7/2020 8:53,
1/7/2020 9:53,
1/7/2020 10:53,
1/7/2020 11:53,
1/7/2020 12:53,
1/7/2020 13:53,0.05
1/7/2020 14:53,0.07
1/7/2020 15:53,0.0001
1/7/2020 16:53,
1/7/2020 17:53,
1/7/2020 18:53,
1/7/2020 19:53,
1/7/2020 20:53,
1/7/2020 21:53,
1/7/2020 22:53,
1/7/2020 23:53,
1/8/2020 0:53,
1/8/2020 1:53,
1/8/2020 2:53,
1/8/2020 3:53,
1/8/2020 4:53,
1/8/2020 5:53,
1/8/2020 6:53,
1/8/2020 7:53,
1/8/2020 8:53,
1/8/2020 9:53,
1/8/2020 10:53,
1/8/2020 11:53,
1/8/2020 12:53,
1/8/2020 13:53,
1/8/2020 14:53,
1/8/2020 15:53,
1/8/2020 16:53,
1/8/2020 17:53,
1/8/2020 18:53,
1/8/2020 19:53,
1/8/2020 20:53,
1/8/2020 21:53,
1/8/2020 22:53,
1/8/2020 23:53,
1/9/2020 0:53,
1/9/2020 1:53,
1/9/2020 2:53,
1/9/2020 3:53,
1/9/2020 4:53,
1/9/2020 5:53,
1/9/2020 6:53,
1/9/2020 7:53,
1/9/2020 8:53,
1/9/2020 9:53,
1/9/2020 10:53,
1/9/2020 11:53,
1/9/2020 12:53,
1/9/2020 13:53,
1/9/2020 14:53,
1/9/2020 15:53,
1/9/2020 16:53,
1/9/2020 17:53,
1/9/2020 18:53,
1/9/2020 19:53,
1/9/2020 20:53,
1/9/2020 21:53,
1/9/2020 22:53,
1/9/2020 23:53,
1/10/2020 0:53,
1/10/2020 1:53,
1/10/2020 2:53,
1/10/2020 3:53,
1/10/2020 4:53,
1/10/2020 5:53,
1/10/2020 6:53,
1/10/2020 7:53,
1/10/2020 8:53,
1/10/2020 9:53,
1/10/2020 10:53,
1/10/2020 11:53,
1/10/2020 12:53,
1/10/2020 13:53,
1/10/2020 14:53,
1/10/2020 15:53,
1/10/2020 16:53,
1/10/2020 17:53,
1/10/2020 18:53,
1/10/2020 19:53,
1/10/2020 20:53,
1/10/2020 21:53,
1/10/2020 22:53,
1/10/2020 23:53,
1/11/2020 0:53,
1/11/2020 1:53,
1/11/2020 2:53,
1/11/2020 3:53,
1/11/2020 4:53,
1/11/2020 5:53,
1/11/2020 6:53,
1/11/2020 7:53,
1/11/2020 8:53,
1/11/2020 9:53,
1/11/2020 10:53,
1/11/2020 11:53,
1/11/2020 12:53,
1/11/2020 13:53,
1/11/2020 14:53,0.0001
1/11/2020 15:53,
1/11/2020 16:53,
1/11/2020 17:53,
1/11/2020 18:53,
1/11/2020 19:53,
1/11/2020 20:53,
1/11/2020 21:53,
1/11/2020 22:53,
1/11/2020 23:53,0.02
1/12/2020 0:53,0.0001
1/12/2020 1:53,0.02
1/12/2020 2:53,0.01
1/12/2020 3:53,
1/12/2020 4:53,0.0001
1/12/2020 5:53,
1/12/2020 6:53,
1/12/2020 7:53,
1/12/2020 8:53,
1/12/2020 9:53,0.0001
1/12/2020 10:53,0.0001
1/12/2020 11:53,
1/12/2020 12:53,
1/12/2020 13:53,
1/12/2020 14:53,
1/12/2020 15:53,
1/12/2020 16:53,
1/12/2020 17:53,
1/12/2020 18:53,
1/12/2020 19:53,
1/12/2020 20:53,
1/12/2020 21:53,
1/12/2020 22:53,
1/12/2020 23:53,
1/13/2020 0:53,0.0001
1/13/2020 1:53,0.01
1/13/2020 2:53,0.03
1/13/2020 3:53,0.0001
1/13/2020 4:53,0.03
1/13/2020 5:53,0.14
1/13/2020 6:53,0.06
1/13/2020 7:53,
1/13/2020 8:53,
1/13/2020 9:53,
1/13/2020 10:53,
1/13/2020 11:53,
1/13/2020 12:53,
1/13/2020 13:53,0.0001
1/13/2020 14:53,0.32
1/13/2020 15:53,0.07
1/13/2020 16:53,0.0001
1/13/2020 17:53,0.01
1/13/2020 18:53,
1/13/2020 19:53,
1/13/2020 20:53,
1/13/2020 21:53,0.09
1/13/2020 22:53,0.09
1/13/2020 23:53,0.61
1/14/2020 0:53,0.2
1/14/2020 1:53,0.1
1/14/2020 2:53,0.0001
1/14/2020 3:53,
1/14/2020 4:53,
1/14/2020 5:53,
1/14/2020 6:53,
1/14/2020 7:53,
1/14/2020 8:53,0.01
1/14/2020 9:53,
1/14/2020 10:53,
1/14/2020 11:53,
1/14/2020 12:53,
1/14/2020 13:53,
1/14/2020 14:53,0.0001
1/14/2020 15:53,0.0001
1/14/2020 16:53,
1/14/2020 17:53,
1/14/2020 18:53,
1/14/2020 19:53,
1/14/2020 20:53,
1/14/2020 21:53,
1/14/2020 22:53,
1/14/2020 23:53,
1/15/2020 0:53,
1/15/2020 1:53,
1/15/2020 2:53,
1/15/2020 3:53,
1/15/2020 4:53,
1/15/2020 5:53,
1/15/2020 6:53,
1/15/2020 7:53,
1/15/2020 8:53,
1/15/2020 9:53,
1/15/2020 10:53,
1/15/2020 11:53,
1/15/2020 12:53,
1/15/2020 13:53,
1/15/2020 14:53,
1/15/2020 15:53,
1/15/2020 16:53,
1/15/2020 17:53,
1/15/2020 18:53,
1/15/2020 19:53,
1/15/2020 20:53,
1/15/2020 21:53,
1/15/2020 22:53,
1/15/2020 23:53,
1/16/2020 0:53,
1/16/2020 1:53,
1/16/2020 2:53,
1/16/2020 3:53,
1/16/2020 4:53,
1/16/2020 5:53,
1/16/2020 6:53,
1/16/2020 7:53,
1/16/2020 8:53,0.0001
1/16/2020 9:53,
1/16/2020 10:53,
1/16/2020 11:53,
1/16/2020 12:53,
1/16/2020 13:53,
1/16/2020 14:53,
1/16/2020 15:53,
1/16/2020 16:53,
1/16/2020 17:53,
1/16/2020 18:53,
1/16/2020 19:53,
1/16/2020 20:53,
1/16/2020 21:53,
1/16/2020 22:53,
1/16/2020 23:53,
1/17/2020 0:53,
1/17/2020 1:53,
1/17/2020 2:53,
1/17/2020 3:53,
1/17/2020 4:53,
1/17/2020 5:53,
1/17/2020 6:53,
1/17/2020 7:53,
1/17/2020 8:53,
1/17/2020 9:53,
1/17/2020 10:53,
1/17/2020 11:53,
1/17/2020 12:53,
1/17/2020 13:53,
1/17/2020 14:53,
1/17/2020 15:53,
1/17/2020 16:53,
1/17/2020 17:53,
1/17/2020 18:53,
1/17/2020 19:53,
1/17/2020 20:53,
1/17/2020 21:53,
1/17/2020 22:53,
1/17/2020 23:53,
1/18/2020 0:53,
1/18/2020 1:53,
1/18/2020 2:53,
1/18/2020 3:53,
1/18/2020 4:53,
1/18/2020 5:53,
1/18/2020 6:53,
1/18/2020 7:53,
1/18/2020 8:53,
1/18/2020 9:53,
1/18/2020 10:53,
1/18/2020 11:53,
1/18/2020 12:53,
1/18/2020 13:53,
1/18/2020 14:53,
1/18/2020 15:53,
1/18/2020 16:53,
1/18/2020 17:53,
1/18/2020 18:53,0.0001
1/18/2020 19:53,0.0001
1/18/2020 20:53,0.02
1/18/2020 21:53,0.03
1/18/2020 22:53,0.03
1/18/2020 23:53,0.02
1/19/2020 0:53,0.02
1/19/2020 1:53,0.01
1/19/2020 2:53,0.02
1/19/2020 3:53,0.01
1/19/2020 4:53,0.01
1/19/2020 5:53,
1/19/2020 6:53,
1/19/2020 7:53,
1/19/2020 8:53,
1/19/2020 9:53,
1/19/2020 10:53,
1/19/2020 11:53,
1/19/2020 12:53,
1/19/2020 13:53,
1/19/2020 14:53,
1/19/2020 15:53,
1/19/2020 16:53,
1/19/2020 17:53,
1/19/2020 18:53,
1/19/2020 19:53,
1/19/2020 20:53,
1/19/2020 21:53,
1/19/2020 22:53,
1/19/2020 23:53,
1/20/2020 0:53,
1/20/2020 1:53,
1/20/2020 2:53,
1/20/2020 3:53,
1/20/2020 4:53,
1/20/2020 5:53,
1/20/2020 6:53,
1/20/2020 7:53,
1/20/2020 8:53,
1/20/2020 9:53,
1/20/2020 10:53,
1/20/2020 11:53,
1/20/2020 12:53,
1/20/2020 13:53,
1/20/2020 14:53,
1/20/2020 15:53,
1/20/2020 16:53,
1/20/2020 17:53,
1/20/2020 18:53,
1/20/2020 19:53,
1/20/2020 20:53,
1/20/2020 21:53,
1/20/2020 22:53,
1/20/2020 23:53,
1/21/2020 0:53,
1/21/2020 1:53,
1/21/2020 2:53,
1/21/2020 3:53,
1/21/2020 4:53,
1/21/2020 5:53,
1/21/2020 6:53,
1/21/2020 7:53,
1/21/2020 8:53,
1/21/2020 9:53,
1/21/2020 10:53,
1/21/2020 11:53,
1/21/2020 12:53,
1/21/2020 13:53,
1/21/2020 14:53,
1/21/2020 15:53,
1/21/2020 16:53,
1/21/2020 17:53,
1/21/2020 18:53,
1/21/2020 19:53,
1/21/2020 20:53,
1/21/2020 21:53,
1/21/2020 22:53,
1/21/2020 23:53,
1/22/2020 0:53,
1/22/2020 1:53,
1/22/2020 2:53,
1/22/2020 3:53,
1/22/2020 4:53,
1/22/2020 5:53,
1/22/2020 6:53,
1/22/2020 7:53,
1/22/2020 8:53,
1/22/2020 9:53,
1/22/2020 10:53,
1/22/2020 11:53,
1/22/2020 12:53,
1/22/2020 13:53,
1/22/2020 14:53,
1/22/2020 15:53,
1/22/2020 16:53,missing
1/22/2020 17:53,
1/22/2020 18:53,
1/22/2020 19:53,
1/22/2020 20:53,
1/22/2020 21:53,
1/22/2020 22:53,
1/22/2020 23:53,
1/23/2020 0:53,
1/23/2020 1:53,
1/23/2020 2:53,
1/23/2020 3:53,
1/23/2020 4:53,
1/23/2020 5:53,
1/23/2020 6:53,
1/23/2020 7:53,
1/23/2020 8:53,
1/23/2020 9:53,
1/23/2020 10:53,
1/23/2020 11:53,
1/23/2020 12:53,
1/23/2020 13:53,
1/23/2020 14:53,
1/23/2020 15:53,
1/23/2020 16:53,
1/23/2020 17:53,
1/23/2020 18:53,
1/23/2020 19:53,
1/23/2020 20:53,
1/23/2020 21:53,
1/23/2020 22:53,
1/23/2020 23:53,
1/24/2020 0:53,
1/24/2020 1:53,
1/24/2020 2:53,
1/24/2020 3:53,
1/24/2020 4:53,
1/24/2020 5:53,
1/24/2020 6:53,
1/24/2020 7:53,
1/24/2020 8:53,
1/24/2020 9:53,
1/24/2020 10:53,
1/24/2020 11:53,
1/24/2020 12:53,
1/24/2020 13:53,
1/24/2020 14:53,
1/24/2020 15:53,
1/24/2020 16:53,
1/24/2020 17:53,
1/24/2020 18:53,
1/24/2020 19:53,
1/24/2020 20:53,
1/24/2020 21:53,0.0001
1/24/2020 22:53,0.01
1/24/2020 23:53,0.01
1/25/2020 0:53,0.02
1/25/2020 1:53,0.1
1/25/2020 2:53,0.5
1/25/2020 3:53,0.03
1/25/2020 4:53,0.01
1/25/2020 5:53,0.03
1/25/2020 6:53,0.0001
1/25/2020 7:53,
1/25/2020 8:53,
1/25/2020 9:53,
1/25/2020 10:53,
1/25/2020 11:53,
1/25/2020 12:53,
1/25/2020 13:53,
1/25/2020 14:53,
1/25/2020 15:53,
1/25/2020 16:53,
1/25/2020 17:53,
1/25/2020 18:53,
1/25/2020 19:53,
1/25/2020 20:53,
1/25/2020 21:53,
1/25/2020 22:53,
1/25/2020 23:53,
1/26/2020 0:53,
1/26/2020 1:53,
1/26/2020 2:53,
1/26/2020 3:53,
1/26/2020 4:53,
1/26/2020 5:53,
1/26/2020 6:53,
1/26/2020 7:53,
1/26/2020 8:53,
1/26/2020 9:53,
1/26/2020 10:53,
1/26/2020 11:53,
1/26/2020 12:53,
1/26/2020 13:53,
1/26/2020 14:53,
1/26/2020 15:53,
1/26/2020 16:53,
1/26/2020 17:53,
1/26/2020 18:53,
1/26/2020 19:53,
1/26/2020 20:53,
1/26/2020 21:53,
1/26/2020 22:53,
1/26/2020 23:53,
1/27/2020 0:53,
1/27/2020 1:53,
1/27/2020 2:53,
1/27/2020 3:53,
1/27/2020 4:53,
1/27/2020 5:53,
1/27/2020 6:53,
1/27/2020 7:53,
1/27/2020 8:53,
1/27/2020 9:53,
1/27/2020 10:53,
1/27/2020 11:53,
1/27/2020 12:53,
1/27/2020 13:53,
1/27/2020 14:53,
1/27/2020 15:53,
1/27/2020 16:53,0.0001
1/27/2020 17:53,0.0001
1/27/2020 18:53,0.06
1/27/2020 19:53,0.08
1/27/2020 20:53,0.02
1/27/2020 21:53,0.0001
1/27/2020 22:53,0.0001
1/27/2020 23:53,
1/28/2020 0:53,
1/28/2020 1:53,
1/28/2020 2:53,
1/28/2020 3:53,
1/28/2020 4:53,
1/28/2020 5:53,
1/28/2020 6:53,
1/28/2020 7:53,
1/28/2020 8:53,
1/28/2020 9:53,
1/28/2020 10:53,
1/28/2020 11:53,
1/28/2020 12:53,
1/28/2020 13:53,
1/28/2020 14:53,
1/28/2020 15:53,
1/28/2020 16:53,
1/28/2020 17:53,
1/28/2020 18:53,
1/28/2020 19:53,
1/28/2020 20:53,
1/28/2020 21:53,
1/28/2020 22:53,
1/28/2020 23:53,
1/29/2020 0:53,
1/29/2020 1:53,
1/29/2020 2:53,
1/29/2020 3:53,
1/29/2020 4:53,
1/29/2020 5:53,
1/29/2020 6:53,
1/29/2020 7:53,
1/29/2020 8:53,
1/29/2020 9:53,
1/29/2020 10:53,
1/29/2020 11:53,
1/29/2020 12:53,
1/29/2020 13:53,
1/29/2020 14:53,
1/29/2020 15:53,
1/29/2020 16:53,
1/29/2020 17:53,
1/29/2020 18:53,
1/29/2020 19:53,
1/29/2020 20:53,
1/29/2020 21:53,
1/29/2020 22:53,
1/29/2020 23:53,
1/30/2020 0:53,
1/30/2020 1:53,
1/30/2020 2:53,
1/30/2020 3:53,
1/30/2020 4:53,
1/30/2020 5:53,
1/30/2020 6:53,
1/30/2020 7:53,
1/30/2020 8:53,
1/30/2020 9:53,
1/30/2020 10:53,
1/30/2020 11:53,
1/30/2020 12:53,
1/30/2020 13:53,
1/30/2020 14:53,
1/30/2020 15:53,
1/30/2020 16:53,
1/30/2020 17:53,
1/30/2020 18:53,
1/30/2020 19:53,
1/30/2020 20:53,
1/30/2020 21:53,
1/30/2020 22:53,
1/30/2020 23:53,
1/31/2020 0:53,
1/31/2020 1:53,
1/31/2020 2:53,
1/31/2020 3:53,
1/31/2020 4:53,
1/31/2020 5:53,
1/31/2020 6:53,
1/31/2020 7:53,
1/31/2020 8:53,
1/31/2020 9:53,
1/31/2020 10:53,
1/31/2020 11:53,
1/31/2020 12:53,
1/31/2020 13:53,
1/31/2020 14:53,
1/31/2020 15:53,
1/31/2020 16:53,0.0001
1/31/2020 17:53,0.03
1/31/2020 18:53,0.11
1/31/2020 19:53,0.07
1/31/2020 20:53,0.09
1/31/2020 21:53,0.08
1/31/2020 22:53,0.05
1/31/2020 23:53,0.06
2/1/2020 0:53,0.04
2/1/2020 1:53,0.02
2/1/2020 2:53,0.01
2/1/2020 3:53,0.02
2/1/2020 4:53,
2/1/2020 5:53,
2/1/2020 6:53,
2/1/2020 7:53,
2/1/2020 8:53,
2/1/2020 9:53,
2/1/2020 10:53,
2/1/2020 11:53,
2/1/2020 12:53,
2/1/2020 13:53,
2/1/2020 14:53,
2/1/2020 15:53,
2/1/2020 16:53,
2/1/2020 17:53,
2/1/2020 18:53,missing
2/1/2020 19:53,missing
2/1/2020 20:53,missing
2/1/2020 21:53,
2/1/2020 22:53,
2/1/2020 23:53,
2/2/2020 0:53,
2/2/2020 1:53,
2/2/2020 2:53,
2/2/2020 3:53,
2/2/2020 4:53,
2/2/2020 5:53,
2/2/2020 6:53,
2/2/2020 7:53,
2/2/2020 8:53,
2/2/2020 9:53,
2/2/2020 10:53,
2/2/2020 11:53,
2/2/2020 12:53,
2/2/2020 13:53,
2/2/2020 14:53,
2/2/2020 15:53,
2/2/2020 16:53,
2/2/2020 17:53,
2/2/2020 18:53,
2/2/2020 19:53,
2/2/2020 20:53,
2/2/2020 21:53,
2/2/2020 22:53,
2/2/2020 23:53,
2/3/2020 0:53,
2/3/2020 1:53,
2/3/2020 2:53,
2/3/2020 3:53,
2/3/2020 4:53,
2/3/2020 5:53,
2/3/2020 6:53,
2/3/2020 7:53,
2/3/2020 8:53,
2/3/2020 9:53,
2/3/2020 10:53,
2/3/2020 11:53,
2/3/2020 12:53,
2/3/2020 13:53,
2/3/2020 14:53,
2/3/2020 15:53,
2/3/2020 16:53,
2/3/2020 17:53,
2/3/2020 18:53,
2/3/2020 19:53,
2/3/2020 20:53,
2/3/2020 21:53,
2/3/2020 22:53,
2/3/2020 23:53,
2/4/2020 0:53,
2/4/2020 1:53,
2/4/2020 2:53,
2/4/2020 3:53,
2/4/2020 4:53,
2/4/2020 5:53,
2/4/2020 6:53,
2/4/2020 7:53,
2/4/2020 8:53,
2/4/2020 9:53,
2/4/2020 10:53,
2/4/2020 11:53,
2/4/2020 12:53,
2/4/2020 13:53,
2/4/2020 14:53,
2/4/2020 15:53,
2/4/2020 16:53,
2/4/2020 17:53,
2/4/2020 18:53,
2/4/2020 19:53,
2/4/2020 20:53,
2/4/2020 21:53,
2/4/2020 22:53,
2/4/2020 23:53,
2/5/2020 0:53,
2/5/2020 1:53,
2/5/2020 2:53,
2/5/2020 3:53,
2/5/2020 4:53,
2/5/2020 5:53,
2/5/2020 6:53,
2/5/2020 7:53,
2/5/2020 8:53,
2/5/2020 9:53,
2/5/2020 10:53,
2/5/2020 11:53,0.0001
2/5/2020 12:53,0.01
2/5/2020 13:53,0.03
2/5/2020 14:53,
2/5/2020 15:53,0.0001
2/5/2020 16:53,0.0001
2/5/2020 17:53,0.0001
2/5/2020 18:53,0.1
2/5/2020 19:53,0.03
2/5/2020 20:53,
2/5/2020 21:53,
2/5/2020 22:53,0.0001
2/5/2020 23:53,0.01
2/6/2020 0:53,0.02
2/6/2020 1:53,0.01
2/6/2020 2:53,
2/6/2020 3:53,0.0001
2/6/2020 4:53,0.0001
2/6/2020 5:53,0.01
2/6/2020 6:53,0.07
2/6/2020 7:53,0.16
2/6/2020 8:53,0.48
2/6/2020 9:53,0.13
2/6/2020 10:53,0.03
2/6/2020 11:53,0.0001
2/6/2020 12:53,
2/6/2020 13:53,
2/6/2020 14:53,0.0001
2/6/2020 15:53,0.35
2/6/2020 16:53,0.14
2/6/2020 17:53,0.59
2/6/2020 18:53,0.39
2/6/2020 19:53,0.12
2/6/2020 20:53,0.09
2/6/2020 21:53,0.26
2/6/2020 22:53,0.15
2/6/2020 23:53,0.14
2/7/2020 0:53,0.15
2/7/2020 1:53,0.09
2/7/2020 2:53,0.1
2/7/2020 3:53,0.0001
2/7/2020 4:53,
2/7/2020 5:53,
2/7/2020 6:53,
2/7/2020 7:53,0.07
2/7/2020 8:53,0.0001
2/7/2020 9:53,
2/7/2020 10:53,
2/7/2020 11:53,
2/7/2020 12:53,
2/7/2020 13:53,0.0001
2/7/2020 14:53,0.0001
2/7/2020 15:53,
2/7/2020 16:53,0.0001
2/7/2020 17:53,0.0001
2/7/2020 18:53,
2/7/2020 19:53,
2/7/2020 20:53,
2/7/2020 21:53,
2/7/2020 22:53,
2/7/2020 23:53,
2/8/2020 0:53,
2/8/2020 1:53,
2/8/2020 2:53,
2/8/2020 3:53,
2/8/2020 4:53,
2/8/2020 5:53,
2/8/2020 6:53,
2/8/2020 7:53,
2/8/2020 8:53,
2/8/2020 9:53,
2/8/2020 10:53,
2/8/2020 11:53,
2/8/2020 12:53,
2/8/2020 13:53,
2/8/2020 14:53,
2/8/2020 15:53,
2/8/2020 16:53,
2/8/2020 17:53,
2/8/2020 18:53,
2/8/2020 19:53,0.0001
2/8/2020 20:53,
2/8/2020 21:53,
2/8/2020 22:53,
2/8/2020 23:53,
2/9/2020 0:53,
2/9/2020 1:53,
2/9/2020 2:53,
2/9/2020 3:53,
2/9/2020 4:53,
2/9/2020 5:53,
2/9/2020 6:53,
2/9/2020 7:53,
2/9/2020 8:53,
2/9/2020 9:53,
2/9/2020 10:53,
2/9/2020 11:53,
2/9/2020 12:53,
2/9/2020 13:53,
2/9/2020 14:53,
2/9/2020 15:53,
2/9/2020 16:53,
2/9/2020 17:53,
2/9/2020 18:53,
2/9/2020 19:53,
2/9/2020 20:53,
2/9/2020 21:53,
2/9/2020 22:53,
2/9/2020 23:53,
2/10/2020 0:53,
2/10/2020 1:53,
2/10/2020 2:53,
2/10/2020 3:53,
2/10/2020 4:53,
2/10/2020 5:53,
2/10/2020 6:53,
2/10/2020 7:53,
2/10/2020 8:53,
2/10/2020 9:53,
2/10/2020 10:53,
2/10/2020 11:53,
2/10/2020 12:53,
2/10/2020 13:53,
2/10/2020 14:53,
2/10/2020 15:53,
2/10/2020 16:53,
2/10/2020 17:53,
2/10/2020 18:53,
2/10/2020 19:53,
2/10/2020 20:53,
2/10/2020 21:53,
2/10/2020 22:53,
2/10/2020 23:53,
2/11/2020 0:53,
2/11/2020 1:53,0.0001
2/11/2020 2:53,
2/11/2020 3:53,
2/11/2020 4:53,0.0001
2/11/2020 5:53,0.01
2/11/2020 6:53,0.01
2/11/2020 7:53,0.03
2/11/2020 8:53,0.0001
2/11/2020 9:53,0.0001
2/11/2020 10:53,0.0001
2/11/2020 11:53,0.01
2/11/2020 12:53,
2/11/2020 13:53,
2/11/2020 14:53,
2/11/2020 15:53,
2/11/2020 16:53,
2/11/2020 17:53,
2/11/2020 18:53,
2/11/2020 19:53,0.0001
2/11/2020 20:53,
2/11/2020 21:53,0.1
2/11/2020 22:53,0.0001
2/11/2020 23:53,0.0001
2/12/2020 0:53,0.01
2/12/2020 1:53,0.0001
2/12/2020 2:53,0.0001
2/12/2020 3:53,
2/12/2020 4:53,
2/12/2020 5:53,
2/12/2020 6:53,
2/12/2020 7:53,
2/12/2020 8:53,
